File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF742XCJ,bam,alignments,ENCSR672EWY,DNase-seq,EFO:0009318,HFFc6,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2018-10-19,ENCODE,,,,2,,,,,,,ENCFF270FPK,7829704325,ENCODE Processing Pipeline,1b41f30471e44c44304168b2e7b49c25,,https://www.encodeproject.org/files/ENCFF742XCJ/@@download/ENCFF742XCJ.bam,GRCh38,,,,released,s3://encode-public/2018/10/08/50e57f42-16d2-43bc-a20c-7b94115214b7/ENCFF742XCJ.bam,,,,
ENCFF166WYW,bam,alignments,ENCSR960EJV,DNase-seq,UBERON:0002168,left lung,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF692KXZ,1671366506,ENCODE Processing Pipeline,8fdbac681eb6a915ae700a4252b09112,,https://www.encodeproject.org/files/ENCFF166WYW/@@download/ENCFF166WYW.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/63546e00-21d8-41e4-bd99-75003ccc6c63/ENCFF166WYW.bam,,,,
ENCFF017WOW,bam,alignments,ENCSR000ENI,DNase-seq,CL:0002548,cardiac fibroblast,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,"ENCFF039GOB, ENCFF592LNH",18553540722,ENCODE Processing Pipeline,0f507bd49cdce70bdccfc9a1dc6ee362,,https://www.encodeproject.org/files/ENCFF017WOW/@@download/ENCFF017WOW.bam,GRCh38,,,,released,s3://encode-public/2017/11/25/d3402f3a-3d8a-4d17-9ded-ea57a6b2071f/ENCFF017WOW.bam,,,,
ENCFF336FMK,bam,alignments,ENCSR000ENI,DNase-seq,CL:0002548,cardiac fibroblast,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF812SZA,1464176075,ENCODE Processing Pipeline,c97a5f46275839694f495529f49b6248,,https://www.encodeproject.org/files/ENCFF336FMK/@@download/ENCFF336FMK.bam,GRCh38,,,,released,s3://encode-public/2017/11/25/81f5643f-7e1b-4b3d-812a-ca2f9318a787/ENCFF336FMK.bam,,,,
ENCFF877PLC,bam,alignments,ENCSR317SIH,DNase-seq,UBERON:0002324,muscle of back,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF422CNQ,16891590043,ENCODE Processing Pipeline,0a287542846c96cebf4308a3796f91a5,,https://www.encodeproject.org/files/ENCFF877PLC/@@download/ENCFF877PLC.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/4b95e502-f7b6-41e0-9708-3e1721fa9de8/ENCFF877PLC.bam,,,,
ENCFF961UNE,bam,alignments,ENCSR597NVK,DNase-seq,UBERON:0002369,adrenal gland,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2017-10-01,ENCODE,,,,1,,,,,,,ENCFF163WAQ,11012922286,ENCODE Processing Pipeline,beb1ccc751d420fb452963553179aad1,,https://www.encodeproject.org/files/ENCFF961UNE/@@download/ENCFF961UNE.bam,GRCh38,,,,released,s3://encode-public/2017/09/11/93cb3e18-bc07-42ad-98d7-2f4479b340a6/ENCFF961UNE.bam,,,,
ENCFF128EMV,bam,alignments,ENCSR000ENY,DNase-seq,CL:2000010,dermis blood vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-14,ENCODE,,,,1,,,,,,,ENCFF477JVQ,8411765962,ENCODE Processing Pipeline,c3d1f36aaaca81770653a2e7a25fbdfd,,https://www.encodeproject.org/files/ENCFF128EMV/@@download/ENCFF128EMV.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/f1752670-4663-4f50-9320-1b5abbe629c0/ENCFF128EMV.bam,,,,
ENCFF200WYL,bam,alignments,ENCSR000ENY,DNase-seq,CL:2000010,dermis blood vessel endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-14,ENCODE,,,,2,,,,,,,ENCFF602BXV,1708040301,ENCODE Processing Pipeline,1bd85d8f2add41f2baca8abdef5b01e9,,https://www.encodeproject.org/files/ENCFF200WYL/@@download/ENCFF200WYL.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/23f97d64-c81f-4bc2-96eb-a3078d86c39f/ENCFF200WYL.bam,,,,
ENCFF383AUD,bam,alignments,ENCSR000EMK,DNase-seq,CL:0000837,hematopoietic multipotent progenitor cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-10-19,ENCODE,,,,1,,,,,,,ENCFF309AZS,1999394986,ENCODE Processing Pipeline,a995d8f43b40e9368e31fcd081e5ab77,,https://www.encodeproject.org/files/ENCFF383AUD/@@download/ENCFF383AUD.bam,GRCh38,,,,released,s3://encode-public/2017/08/23/1c3528ae-70da-4e6c-9daf-8cf8b360eecb/ENCFF383AUD.bam,,,,
ENCFF847OVS,bam,alignments,ENCSR000ELE,DNase-seq,CL:0001054,CD14-positive monocyte,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-08-28,ENCODE,,,,1,,,,,,,ENCFF888NGJ,5028193741,ENCODE Processing Pipeline,6f50a3c7960d5ee6c79f0dca26bd8cb2,,https://www.encodeproject.org/files/ENCFF847OVS/@@download/ENCFF847OVS.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/ac0c951a-cbd6-40d1-b5c8-92957e5dec1c/ENCFF847OVS.bam,,,,
ENCFF268ZWP,bam,alignments,ENCSR000ELE,DNase-seq,CL:0001054,CD14-positive monocyte,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-08-28,ENCODE,,,,2,,,,,,,ENCFF464WNV,4174165830,ENCODE Processing Pipeline,0fe3678a6ec0b14cd9b04319a397aaca,,https://www.encodeproject.org/files/ENCFF268ZWP/@@download/ENCFF268ZWP.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/5b1763fa-a21a-45d6-b883-53f8ee5e6d2c/ENCFF268ZWP.bam,,,,
ENCFF033BYV,bam,alignments,ENCSR000EOH,DNase-seq,CL:0002557,fibroblast of pulmonary artery,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF572EBW,9638288594,ENCODE Processing Pipeline,5771fe0c031809cb9d009db024f7feb1,,https://www.encodeproject.org/files/ENCFF033BYV/@@download/ENCFF033BYV.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/6df94e3d-d7cf-446a-a93d-86d410ce72bb/ENCFF033BYV.bam,,,,
ENCFF981HHK,bam,alignments,ENCSR000EOH,DNase-seq,CL:0002557,fibroblast of pulmonary artery,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF457UUE,1192183436,ENCODE Processing Pipeline,23c06698ed37015399010cb5b89331ea,,https://www.encodeproject.org/files/ENCFF981HHK/@@download/ENCFF981HHK.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/ae15fbee-b7ac-4df6-880a-f0e1c872ba74/ENCFF981HHK.bam,,,,
ENCFF188SZW,bam,alignments,ENCSR000EOF,DNase-seq,CL:0002304,non-pigmented ciliary epithelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF203JDV,1279122733,ENCODE Processing Pipeline,52f0973da0619b00da51a5bce906e9ba,,https://www.encodeproject.org/files/ENCFF188SZW/@@download/ENCFF188SZW.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/4bcdbac2-e5ac-47ae-8b30-252600ff30ab/ENCFF188SZW.bam,,,,
ENCFF644BXG,bam,alignments,ENCSR000EOF,DNase-seq,CL:0002304,non-pigmented ciliary epithelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF236BUH,1341042395,ENCODE Processing Pipeline,dc3330ae76add5abea477849185dce65,,https://www.encodeproject.org/files/ENCFF644BXG/@@download/ENCFF644BXG.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/6813a133-b6cd-488b-93fd-bef5268d54b8/ENCFF644BXG.bam,,,,
ENCFF356UEK,bam,alignments,ENCSR674JIL,DNase-seq,CL:0001054,CD14-positive monocyte,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF368FOS,1070683691,ENCODE Processing Pipeline,13530a0e2305c5375be719d2b47e1348,,https://www.encodeproject.org/files/ENCFF356UEK/@@download/ENCFF356UEK.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/f18fb66b-ce07-4f81-bd5e-278589ab2672/ENCFF356UEK.bam,,,,
ENCFF882KAT,bam,alignments,ENCSR845MEJ,DNase-seq,UBERON:0002167,right lung,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF360HAD,1162842608,ENCODE Processing Pipeline,4753a9b05a156dfeda4eb6b0dc7eb0a2,,https://www.encodeproject.org/files/ENCFF882KAT/@@download/ENCFF882KAT.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/bdd6c7b1-0efd-41e9-93a3-d68f89ae144d/ENCFF882KAT.bam,,,,
ENCFF909JSB,bam,alignments,ENCSR193LYA,DNase-seq,UBERON:0002324,muscle of back,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF655MGD,1668774963,ENCODE Processing Pipeline,f1609dfde771e540669434f9fed87ef3,,https://www.encodeproject.org/files/ENCFF909JSB/@@download/ENCFF909JSB.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/5d0b8c8e-9d07-402f-91b8-4affb0acdd25/ENCFF909JSB.bam,,,,
ENCFF153UPL,bam,alignments,ENCSR000EPV,DNase-seq,EFO:0005712,RPMI7951,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-06-12,ENCODE,,,,2,,,,,,,ENCFF696MYM,1933993117,ENCODE Processing Pipeline,24448eeb9202bc0a5bfb3064f879919d,,https://www.encodeproject.org/files/ENCFF153UPL/@@download/ENCFF153UPL.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/6e59fc3b-a862-45eb-bbdf-7dd74cc3211b/ENCFF153UPL.bam,,,,
ENCFF093TXU,bam,alignments,ENCSR000EPV,DNase-seq,EFO:0005712,RPMI7951,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2012-06-12,ENCODE,,,,1,,,,,,,"ENCFF419HMS, ENCFF934UEM",16379163810,ENCODE Processing Pipeline,a44a6786afe6bb90396056795603cd1a,,https://www.encodeproject.org/files/ENCFF093TXU/@@download/ENCFF093TXU.bam,GRCh38,,,,released,s3://encode-public/2017/09/25/658cbfe9-b7b9-415d-8bc6-fc03f7cd417a/ENCFF093TXU.bam,,,,
ENCFF881KPD,bam,alignments,ENCSR000ELX,DNase-seq,NTR:0000478,AG04449,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF395COV,1213298572,ENCODE Processing Pipeline,302180a439a63984576c4b9f400fda7a,,https://www.encodeproject.org/files/ENCFF881KPD/@@download/ENCFF881KPD.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/40294758-780c-461d-a65e-c643d582a254/ENCFF881KPD.bam,,,,
ENCFF279WTM,bam,alignments,ENCSR000ELX,DNase-seq,NTR:0000478,AG04449,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF676GYB,1358277317,ENCODE Processing Pipeline,6dd54fdf077a6de0b556ba7e7a912394,,https://www.encodeproject.org/files/ENCFF279WTM/@@download/ENCFF279WTM.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/a965ff94-038a-45f6-b8c2-3a343752bf1a/ENCFF279WTM.bam,,,,
ENCFF423VWC,bam,alignments,ENCSR735BIM,DNase-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF984GJV,1013608592,ENCODE Processing Pipeline,3351de235dbf1a0b3e0d56d30a20c388,,https://www.encodeproject.org/files/ENCFF423VWC/@@download/ENCFF423VWC.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/7e8ac37a-5966-4439-97b0-e48f38bbb129/ENCFF423VWC.bam,,,,
ENCFF225BMQ,bam,alignments,ENCSR422PVL,DNase-seq,UBERON:0004538,left kidney,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF643YVW,1456038041,ENCODE Processing Pipeline,63f5a934f5f255d7c013415cf34f6775,,https://www.encodeproject.org/files/ENCFF225BMQ/@@download/ENCFF225BMQ.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/1a7598f1-df80-4dde-a75b-798e44da7e87/ENCFF225BMQ.bam,,,,
ENCFF485KBE,bam,alignments,ENCSR856QJX,DNase-seq,UBERON:0002369,adrenal gland,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF124YXW,1557462064,ENCODE Processing Pipeline,391a57ddc8d870465193e247114336f7,,https://www.encodeproject.org/files/ENCFF485KBE/@@download/ENCFF485KBE.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/4a0af3ca-d8b2-45f4-adf2-a17823229a97/ENCFF485KBE.bam,,,,
ENCFF451MCK,bam,alignments,ENCSR575VMI,DNase-seq,UBERON:0001987,placenta,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-09,ENCODE,,,,2,,,,,,,ENCFF256IRZ,6110496424,ENCODE Processing Pipeline,7d2ee3add897517a61a3378231fa0145,,https://www.encodeproject.org/files/ENCFF451MCK/@@download/ENCFF451MCK.bam,GRCh38,,,,released,s3://encode-public/2017/10/02/cfcca539-3c73-4d65-b0b0-af54ca5cf135/ENCFF451MCK.bam,,,,
ENCFF915YHI,bam,alignments,ENCSR575VMI,DNase-seq,UBERON:0001987,placenta,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-09,ENCODE,,,,1,,,,,,,ENCFF284LRE,7715366011,ENCODE Processing Pipeline,c0b4cb26352d3bb48596348ca43e9885,,https://www.encodeproject.org/files/ENCFF915YHI/@@download/ENCFF915YHI.bam,GRCh38,,,,released,s3://encode-public/2017/10/02/4a0be12a-a4cb-49be-9594-fcc06599ba81/ENCFF915YHI.bam,,,,
ENCFF282NGP,bam,alignments,ENCSR508FVM,DNase-seq,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2019-11-08,ENCODE,,,,1,,,,,,,ENCFF438BMG,1624153145,ENCODE Processing Pipeline,70ecffc415d51b08a5c5597d71be2bcf,,https://www.encodeproject.org/files/ENCFF282NGP/@@download/ENCFF282NGP.bam,GRCh38,,,,released,s3://encode-public/2019/10/24/df945733-81bf-46e4-9f61-f6af7076f8f8/ENCFF282NGP.bam,,,,
ENCFF473YHH,bam,alignments,ENCSR136DNA,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,2,,,,,,,"ENCFF220FIN, ENCFF332VRZ, GRCh38_no_alt_analysis_set_GCA_000001405.15",150131874,"Tim Reddy, Duke",b191bbafca7a3687bb68051e67a28d2c,,https://www.encodeproject.org/files/ENCFF473YHH/@@download/ENCFF473YHH.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/6da8fdd4-908f-4e16-a63b-cf3bde1358a1/ENCFF473YHH.bam,,,,
ENCFF961WXW,bam,alignments,ENCSR136DNA,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,4,,,,,,,"ENCFF220FIN, ENCFF888GDG, GRCh38_no_alt_analysis_set_GCA_000001405.15",303681915,"Tim Reddy, Duke",fd554811196bd87edebe3012c6a69532,,https://www.encodeproject.org/files/ENCFF961WXW/@@download/ENCFF961WXW.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/5aad1d30-6b8e-4f3a-bdd6-1bb14d2ce7d2/ENCFF961WXW.bam,,,,
ENCFF809KIH,bam,alignments,ENCSR136DNA,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,3,,,,,,,"ENCFF220FIN, ENCFF660HXY, GRCh38_no_alt_analysis_set_GCA_000001405.15",271461404,"Tim Reddy, Duke",f5c24d702c06850fe6d972d0c32663e1,,https://www.encodeproject.org/files/ENCFF809KIH/@@download/ENCFF809KIH.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/6db3171d-0b90-4f15-85e4-409f2c52f124/ENCFF809KIH.bam,,,,
ENCFF821UUL,bam,alignments,ENCSR136DNA,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,5,,,,,,,"ENCFF220FIN, ENCFF385IFF, GRCh38_no_alt_analysis_set_GCA_000001405.15",383041225,"Tim Reddy, Duke",86f2a17679656ff4227cb3872cd854f0,,https://www.encodeproject.org/files/ENCFF821UUL/@@download/ENCFF821UUL.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/d8df365c-8328-4078-8585-79fc2587b06d/ENCFF821UUL.bam,,,,
ENCFF350ADG,bam,alignments,ENCSR000EQA,DNase-seq,CL:0000188,skeletal muscle cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-14,ENCODE,,,,2,,,,,,,ENCFF252KVS,1406447908,ENCODE Processing Pipeline,1cd96f3376931218cc7d5ab89503f1a3,,https://www.encodeproject.org/files/ENCFF350ADG/@@download/ENCFF350ADG.bam,GRCh38,,,,released,s3://encode-public/2017/09/10/5fd3efa8-26b0-46bd-9ca4-15cf7875812b/ENCFF350ADG.bam,,,,
ENCFF188HWG,bam,alignments,ENCSR913NYL,DNase-seq,UBERON:0001224,renal pelvis,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF615CKI,1321141798,ENCODE Processing Pipeline,3f7dd724a25f393a077a356c304fb5de,,https://www.encodeproject.org/files/ENCFF188HWG/@@download/ENCFF188HWG.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/f370d191-107b-40aa-8276-94cee9ebda7a/ENCFF188HWG.bam,,,,
ENCFF445ADE,bam,alignments,ENCSR540PVZ,DNase-seq,UBERON:0018116,right renal pelvis,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF209EJT,1264392694,ENCODE Processing Pipeline,6dd49f6bdb65cda67f6c6b923849a664,,https://www.encodeproject.org/files/ENCFF445ADE/@@download/ENCFF445ADE.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/4e3ffae8-2316-457e-ac85-0b59541271d1/ENCFF445ADE.bam,,,,
ENCFF753FUZ,bam,alignments,ENCSR294XUZ,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,5,,,,,,,"ENCFF220FIN, ENCFF633VNH, GRCh38_no_alt_analysis_set_GCA_000001405.15",366244325,"Tim Reddy, Duke",6fb0c7d5d9e8484f471674d0a8b39566,,https://www.encodeproject.org/files/ENCFF753FUZ/@@download/ENCFF753FUZ.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/ce1492ba-134d-49c7-bed4-99c8a7d48ea4/ENCFF753FUZ.bam,,,,
ENCFF782UUX,bam,alignments,ENCSR294XUZ,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,3,,,,,,,"ENCFF220FIN, ENCFF611VOM, GRCh38_no_alt_analysis_set_GCA_000001405.15",439498646,"Tim Reddy, Duke",e576e7946557feae84b8f5c9b009fc60,,https://www.encodeproject.org/files/ENCFF782UUX/@@download/ENCFF782UUX.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/ce298345-7d49-4bcc-82a1-1cd70e3bb273/ENCFF782UUX.bam,,,,
ENCFF489JUM,bam,alignments,ENCSR294XUZ,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,1,,,,,,,"ENCFF220FIN, ENCFF298IMS, GRCh38_no_alt_analysis_set_GCA_000001405.15",293895727,"Tim Reddy, Duke",e5816518c2dbf53226eb408ae1b2ee34,,https://www.encodeproject.org/files/ENCFF489JUM/@@download/ENCFF489JUM.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/fe5dea55-df61-4e5f-ac9c-2efe10aa819a/ENCFF489JUM.bam,,,,
ENCFF889QOR,bam,alignments,ENCSR294XUZ,DNase-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,3 hour,,,,,,,,DNA,,,,,False,2016-05-05,GGR,,,,2,,,,,,,"ENCFF220FIN, ENCFF775ZPX, GRCh38_no_alt_analysis_set_GCA_000001405.15",220723680,"Tim Reddy, Duke",81d7c4b7f7f8084b656027d41d5d5d17,,https://www.encodeproject.org/files/ENCFF889QOR/@@download/ENCFF889QOR.bam,GRCh38,,,,released,s3://encode-public/2016/03/03/833df176-fe41-4fd7-bc9c-19d936bd98c0/ENCFF889QOR.bam,,,,
ENCFF390SVU,bam,alignments,ENCSR627KFV,DNase-seq,UBERON:0000945,stomach,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF819NVV,1380939665,ENCODE Processing Pipeline,59f9bd5ae09eb27349726de26d062f49,,https://www.encodeproject.org/files/ENCFF390SVU/@@download/ENCFF390SVU.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/f0d20d47-22af-42e7-a6cf-eb415ac66f74/ENCFF390SVU.bam,,,,
ENCFF744BIP,bam,alignments,ENCSR000EME,DNase-seq,EFO:0002779,BJ,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-05-04,ENCODE,,,,1,,,,,,,ENCFF363UOJ,1679570126,ENCODE Processing Pipeline,a6f9791919655e6d0a920962bd555473,,https://www.encodeproject.org/files/ENCFF744BIP/@@download/ENCFF744BIP.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/ce2f2b16-0b11-4141-8bf6-6279fb802990/ENCFF744BIP.bam,,,,
ENCFF168SXE,bam,alignments,ENCSR000EME,DNase-seq,EFO:0002779,BJ,cell line,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2011-05-04,ENCODE,,,,2,,,,,,,ENCFF498WHD,1349144778,ENCODE Processing Pipeline,90066b7533eece3950d394cbdf7e1fc9,,https://www.encodeproject.org/files/ENCFF168SXE/@@download/ENCFF168SXE.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/c9c39044-8950-42ec-8414-a27c877bcbf5/ENCFF168SXE.bam,,,,
ENCFF648SRI,bam,alignments,ENCSR120LVW,DNase-seq,UBERON:0004538,left kidney,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF937YCR,2688844973,ENCODE Processing Pipeline,9746e3713ad37f584cec33060010eb2e,,https://www.encodeproject.org/files/ENCFF648SRI/@@download/ENCFF648SRI.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/f537ce71-99b7-4b95-af68-64e693173ca6/ENCFF648SRI.bam,,,,
ENCFF912JKA,bam,alignments,ENCSR959ZXU,DNase-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,1,,,,,,,ENCFF028VHQ,13347442344,ENCODE Processing Pipeline,7971c71cd0b5a6ad02b25df678c7cb96,,https://www.encodeproject.org/files/ENCFF912JKA/@@download/ENCFF912JKA.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/cd3df621-4696-4fae-a2fc-2c666cafa5e2/ENCFF912JKA.bam,,,,
ENCFF180PCI,bam,alignments,ENCSR959ZXU,DNase-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,,DNA,,,,,False,2015-08-18,ENCODE,,,,2,,,,,,,ENCFF078ZNX,2920608066,ENCODE Processing Pipeline,86b710d94612757a24e08efabd826eac,,https://www.encodeproject.org/files/ENCFF180PCI/@@download/ENCFF180PCI.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/80317b07-7e78-4223-a3a2-84991c3104be/ENCFF180PCI.bam,,,,
ENCFF076CAH,bam,alignments,ENCSR788SOI,DNase-seq,UBERON:0002240,spinal cord,tissue,Homo sapiens,,,,,,,,,,,DNA,,see document,,,False,2013-07-31,Roadmap,,,,1,,,,,,,ENCFF131HES,1703013137,ENCODE Processing Pipeline,b8bbea26b009883a369f097d8dc2656a,,https://www.encodeproject.org/files/ENCFF076CAH/@@download/ENCFF076CAH.bam,GRCh38,,,,released,s3://encode-public/2017/09/18/2cb2eb1a-4f1e-404c-96bc-2b936a39a3c8/ENCFF076CAH.bam,,,,
ENCFF351ETM,bam,alignments,ENCSR000ENE,DNase-seq,CL:2000044,brain microvascular endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,1,,,,,,,ENCFF602GJR,1753815096,ENCODE Processing Pipeline,311bd625f3ba5c6404f1c686f213dbbf,,https://www.encodeproject.org/files/ENCFF351ETM/@@download/ENCFF351ETM.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/24c01597-3801-456c-8b4a-4c1710afd67c/ENCFF351ETM.bam,,,,
ENCFF419OPC,bam,alignments,ENCSR000ENE,DNase-seq,CL:2000044,brain microvascular endothelial cell,primary cell,Homo sapiens,,,,,,,,,,,DNA,,see document,see document,,False,2010-12-16,ENCODE,,,,2,,,,,,,ENCFF570DJQ,1368223764,ENCODE Processing Pipeline,ca26198633cc10fe28959a409d8f33ad,,https://www.encodeproject.org/files/ENCFF419OPC/@@download/ENCFF419OPC.bam,GRCh38,,,,released,s3://encode-public/2017/08/24/e5e36101-8b9c-4e4d-b5b8-ffc3c690691f/ENCFF419OPC.bam,,,,
