File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF071YGJ,bam,alignments,ENCSR516LQO,ChIP-seq,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2019-09-13,ENCODE,,,,1,,,76.0,,,,"ENCFF081DAH, ENCFF213ELY, ENCFF368PGD, ENCFF643CGH, ENCFF682VVP, ENCFF706BWH, ENCFF870JOL",4596648413,ENCODE Processing Pipeline,c6c191337be11490426476b53fa003fb,,https://www.encodeproject.org/files/ENCFF071YGJ/@@download/ENCFF071YGJ.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/eeaed593-3337-4890-b677-29ea5bd088ac/ENCFF071YGJ.bam,,,,
ENCFF673EHY,bam,alignments,ENCSR642DSR,ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2018-12-11,ENCODE,,,,1,,,76.0,,,,"ENCFF360MYA, ENCFF455VIE, ENCFF538JYB, ENCFF643CGH, ENCFF710CJG",3571819025,ENCODE Processing Pipeline,23d6915294f574d013a9d245b67e4b6e,,https://www.encodeproject.org/files/ENCFF673EHY/@@download/ENCFF673EHY.bam,GRCh38,,,,released,s3://encode-public/2018/06/13/a7afa569-df3c-4a10-b051-e2327bcc0233/ENCFF673EHY.bam,,,,
ENCFF905SBA,bam,alignments,ENCSR841AJO,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF286IJZ, ENCFF320BTU, ENCFF643CGH, ENCFF793WTW, ENCFF963CTM",1993199297,ENCODE Processing Pipeline,0f0297f8b03cbb54965cc257b5ab63e4,,https://www.encodeproject.org/files/ENCFF905SBA/@@download/ENCFF905SBA.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/de045b0e-dd53-4d4c-9534-3eced80cba46/ENCFF905SBA.bam,,,,
ENCFF530TEP,bam,alignments,ENCSR841AJO,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2019-09-11,ENCODE,,,,2,,,76.0,,,,"ENCFF014AKE, ENCFF277BPN, ENCFF643CGH, ENCFF844ZQH, ENCFF964VMI",2509850017,ENCODE Processing Pipeline,0d128794f345cb3cb0feeedb6037d245,,https://www.encodeproject.org/files/ENCFF530TEP/@@download/ENCFF530TEP.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/c260a5dc-323c-4fd6-80bc-0a85ee99fede/ENCFF530TEP.bam,,,,
ENCFF603FIA,bam,alignments,ENCSR597BWL,ChIP-seq,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2016-05-23,ENCODE,,,,2,,,76.0,,,,"ENCFF176GZS, ENCFF643CGH",1054935056,ENCODE Processing Pipeline,92848f09a17b04dbccfe0338ccd15880,,https://www.encodeproject.org/files/ENCFF603FIA/@@download/ENCFF603FIA.bam,GRCh38,,,,released,s3://encode-public/2016/08/09/fadb07a7-f243-4c6b-b724-6da52fafbd12/ENCFF603FIA.bam,,,,
ENCFF839GSN,bam,alignments,ENCSR597BWL,ChIP-seq,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2016-05-23,ENCODE,,,,1,,,76.0,,,,"ENCFF570KZO, ENCFF643CGH",1702044170,ENCODE Processing Pipeline,dfd3b354aa6d29a90e961c5cebfe412e,,https://www.encodeproject.org/files/ENCFF839GSN/@@download/ENCFF839GSN.bam,GRCh38,,,,released,s3://encode-public/2016/08/09/0c36e26a-c03b-4b54-a727-151cb12e0de9/ENCFF839GSN.bam,,,,
ENCFF577KYV,bam,alignments,ENCSR497OVD,ChIP-seq,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF162EFP, ENCFF192FIF, ENCFF275IJK, ENCFF643CGH, ENCFF689PZB",4765585061,ENCODE Processing Pipeline,a889d7406a0a6692cf007b8bda3dfb7d,,https://www.encodeproject.org/files/ENCFF577KYV/@@download/ENCFF577KYV.bam,GRCh38,,,,released,s3://encode-public/2019/09/03/e654afa0-a012-4f3e-a7bd-b6c831cd16f7/ENCFF577KYV.bam,,,,
ENCFF295PNR,bam,alignments,ENCSR749ABB,ChIP-seq,UBERON:0001157,transverse colon,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2017-08-28,ENCODE,,,,2,,,76.0,,,,"ENCFF194AIL, ENCFF255YXB, ENCFF256NGG, ENCFF341VAD, ENCFF411RZT, ENCFF527DVU, ENCFF546HYW, ENCFF548XES, ENCFF643CGH, ENCFF759ZUZ, ENCFF772YYF",2983859882,ENCODE Processing Pipeline,f1e0ad0786d2bfe263ced08a43838811,,https://www.encodeproject.org/files/ENCFF295PNR/@@download/ENCFF295PNR.bam,GRCh38,,,,released,s3://encode-public/2019/08/30/95b05b28-5d99-4a6e-ae82-40586962697f/ENCFF295PNR.bam,,,,
ENCFF166KAO,bam,alignments,ENCSR749ABB,ChIP-seq,UBERON:0001157,transverse colon,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2017-08-28,ENCODE,,,,1,,,76.0,,,,"ENCFF100TKT, ENCFF232NJE, ENCFF315XVE, ENCFF643CGH, ENCFF771VDR",3592056017,ENCODE Processing Pipeline,f0e42a611cf977a3d4ecc38f634363a5,,https://www.encodeproject.org/files/ENCFF166KAO/@@download/ENCFF166KAO.bam,GRCh38,,,,released,s3://encode-public/2019/08/30/d0af4fef-e622-4450-9663-c463cf62b4df/ENCFF166KAO.bam,,,,
ENCFF943RGA,bam,alignments,ENCSR903GLL,ChIP-seq,UBERON:0001150,body of pancreas,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF504LCB, ENCFF643CGH, ENCFF756OIN",2772135437,ENCODE Processing Pipeline,ea064db2412471c67e333341c9757dea,,https://www.encodeproject.org/files/ENCFF943RGA/@@download/ENCFF943RGA.bam,GRCh38,,,,released,s3://encode-public/2016/10/31/6393c900-9c3c-4dd7-9658-2ca639c6ed39/ENCFF943RGA.bam,,,,
ENCFF226GNR,bam,alignments,ENCSR621BZD,ChIP-seq,UBERON:0001211,Peyer's patch,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF093JIA, ENCFF462LWZ, ENCFF499ROY, ENCFF517WPC, ENCFF643CGH, ENCFF855FAQ, ENCFF996QBF",5426916308,ENCODE Processing Pipeline,d0ced194ad03436fb2a68ab0114fbd66,,https://www.encodeproject.org/files/ENCFF226GNR/@@download/ENCFF226GNR.bam,GRCh38,,,,released,s3://encode-public/2017/01/27/c7979bc6-9834-4770-9d86-a89ccc8232fc/ENCFF226GNR.bam,,,,
ENCFF148AFA,bam,alignments,ENCSR348TQM,ChIP-seq,UBERON:0001150,body of pancreas,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2016-10-29,ENCODE,,,,1,,,76.0,,,,"ENCFF066RTT, ENCFF240YPN, ENCFF503UJQ, ENCFF643CGH, ENCFF792VOC, ENCFF971HUG",4029213721,ENCODE Processing Pipeline,8b96938d8dcc633d42a721340c8d58d2,,https://www.encodeproject.org/files/ENCFF148AFA/@@download/ENCFF148AFA.bam,GRCh38,,,,released,s3://encode-public/2017/01/27/dce92927-317c-4a39-9c12-f68717ed3551/ENCFF148AFA.bam,,,,
ENCFF046ZVO,bam,alignments,ENCSR793QCL,ChIP-seq,UBERON:0008367,breast epithelium,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF295GPD, ENCFF359RAZ, ENCFF509NWH, ENCFF560QPD, ENCFF643CGH",3055895884,ENCODE Processing Pipeline,f66fbd1797b750298cdf5d5fde6c9ec8,,https://www.encodeproject.org/files/ENCFF046ZVO/@@download/ENCFF046ZVO.bam,GRCh38,,,,released,s3://encode-public/2019/08/27/e54e58b5-fa14-4825-acf6-5acd3c84e46b/ENCFF046ZVO.bam,,,,
ENCFF222MVN,bam,alignments,ENCSR263XKR,ChIP-seq,UBERON:0008367,breast epithelium,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF182LDE, ENCFF245MZC, ENCFF541VVU, ENCFF643CGH, ENCFF725SWI",3390541665,ENCODE Processing Pipeline,6005d56880fe7fd3aee6eb7b2669db70,,https://www.encodeproject.org/files/ENCFF222MVN/@@download/ENCFF222MVN.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/ef95fb0e-9c01-4ac7-985e-5176a68eb763/ENCFF222MVN.bam,,,,
ENCFF486ABN,bam,alignments,ENCSR639JPM,ChIP-seq,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF185XKX, ENCFF303DNW, ENCFF643CGH, ENCFF726KUZ, ENCFF781ZJS",2728686109,ENCODE Processing Pipeline,b3b6292c3ee486dd3bfe77389b0ebc4b,,https://www.encodeproject.org/files/ENCFF486ABN/@@download/ENCFF486ABN.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/36d8c8a3-d2f7-493f-9f38-67d6cf152ce5/ENCFF486ABN.bam,,,,
ENCFF203UFX,bam,alignments,ENCSR642CSX,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,2,,,76.0,,,,"ENCFF058QQT, ENCFF452UAM, ENCFF643CGH",2343001052,ENCODE Processing Pipeline,de1d2e36ee3be2f85393d054e58c59e6,,https://www.encodeproject.org/files/ENCFF203UFX/@@download/ENCFF203UFX.bam,GRCh38,,,,released,s3://encode-public/2018/11/27/d4793216-29fc-4997-85ff-c9ef38996513/ENCFF203UFX.bam,,,,
ENCFF092PHT,bam,alignments,ENCSR642CSX,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF182HTZ, ENCFF221XCY, ENCFF643CGH",2703233684,ENCODE Processing Pipeline,5e5145af853bdf6f5a52183cc87f6485,,https://www.encodeproject.org/files/ENCFF092PHT/@@download/ENCFF092PHT.bam,GRCh38,,,,released,s3://encode-public/2018/11/27/858724d1-eccc-4c9b-b716-5f3b3cb8c583/ENCFF092PHT.bam,,,,
ENCFF668QWW,bam,alignments,ENCSR743GCE,ChIP-seq,UBERON:0000995,uterus,tissue,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,,,,False,2018-12-15,ENCODE,,,,1,,,76.0,,,,"ENCFF643CGH, ENCFF687ZWU, ENCFF859FHN",2181902923,ENCODE Processing Pipeline,4fa6c95f3154a77e27afd187895e3606,,https://www.encodeproject.org/files/ENCFF668QWW/@@download/ENCFF668QWW.bam,GRCh38,,,,released,s3://encode-public/2018/06/13/5a3f99fb-3f01-45f3-95f6-e53572a65dfa/ENCFF668QWW.bam,,,,
ENCFF991UKU,bam,alignments,ENCSR743GCE,ChIP-seq,UBERON:0000995,uterus,tissue,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,,,,False,2018-12-15,ENCODE,,,,2,,,76.0,,,,"ENCFF082XDJ, ENCFF224CZC, ENCFF399WCY, ENCFF579ENZ, ENCFF621PDL, ENCFF643CGH, ENCFF763WTD",2470966754,ENCODE Processing Pipeline,e5ca05e1dc042dc851e7c571d3dc014c,,https://www.encodeproject.org/files/ENCFF991UKU/@@download/ENCFF991UKU.bam,GRCh38,,,,released,s3://encode-public/2018/12/13/a1c3cca5-0350-49a8-825c-5d2ce50aa5c9/ENCFF991UKU.bam,,,,
ENCFF316LIQ,bam,alignments,ENCSR859MXQ,ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,Homo sapiens,,,,,,,,,,H3K27me3-human,DNA,,,,,False,2017-01-27,ENCODE,,,,1,,,76.0,,,,"ENCFF047SQB, ENCFF137EXU, ENCFF139JNY, ENCFF643CGH, ENCFF954YCB",3329305756,ENCODE Processing Pipeline,5a3327bec09ef700ca07ecbcad091aea,,https://www.encodeproject.org/files/ENCFF316LIQ/@@download/ENCFF316LIQ.bam,GRCh38,,,,released,s3://encode-public/2017/01/25/95a1c06a-1249-43fe-b26b-2ce53f1be0bb/ENCFF316LIQ.bam,,,,
ENCFF066MTY,bam,alignments,ENCSR155XVP,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,1,,,76.0,,,,"ENCFF040QWZ, ENCFF222GLG, ENCFF560OUN, ENCFF643CGH, ENCFF732CVU, ENCFF761BGR, ENCFF823PMO",3760982919,ENCODE Processing Pipeline,55eaf519c89f3c64a32d25df72729e02,,https://www.encodeproject.org/files/ENCFF066MTY/@@download/ENCFF066MTY.bam,GRCh38,,,,released,s3://encode-public/2019/08/28/10195226-cc41-4cd5-b527-ab0ae8512f60/ENCFF066MTY.bam,,,,
ENCFF327JIL,bam,alignments,ENCSR155XVP,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2019-09-11,ENCODE,,,,2,,,76.0,,,,"ENCFF141WVK, ENCFF643CGH, ENCFF673PGL, ENCFF848OCA, ENCFF993CGO",3283120608,ENCODE Processing Pipeline,8a0b1613320daaf28703d67f5a642ef0,,https://www.encodeproject.org/files/ENCFF327JIL/@@download/ENCFF327JIL.bam,GRCh38,,,,released,s3://encode-public/2019/08/11/c8f64b47-2ac3-4ccd-ade4-3da3598cb7c9/ENCFF327JIL.bam,,,,
ENCFF711KNE,bam,alignments,ENCSR760EGQ,ChIP-seq,UBERON:0001150,body of pancreas,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2016-10-24,ENCODE,,,,2,,,76.0,,,,"ENCFF643CGH, ENCFF920QIL",2216188063,ENCODE Processing Pipeline,befefd6e20ecc691e927198494be0c82,,https://www.encodeproject.org/files/ENCFF711KNE/@@download/ENCFF711KNE.bam,GRCh38,,,,released,s3://encode-public/2016/10/27/108375ac-b981-405b-b405-fa266f3a9b59/ENCFF711KNE.bam,,,,
ENCFF102JRX,bam,alignments,ENCSR760EGQ,ChIP-seq,UBERON:0001150,body of pancreas,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2016-10-24,ENCODE,,,,1,,,76.0,,,,"ENCFF525RST, ENCFF643CGH, ENCFF831CFS, ENCFF837IGE",3223063266,ENCODE Processing Pipeline,ee5b310990e494416b31c48c8125850b,,https://www.encodeproject.org/files/ENCFF102JRX/@@download/ENCFF102JRX.bam,GRCh38,,,,released,s3://encode-public/2016/10/27/bae33473-7a93-4724-844f-a6f78dda10dd/ENCFF102JRX.bam,,,,
ENCFF613ENJ,bam,alignments,ENCSR216EVK,ChIP-seq,UBERON:0000995,uterus,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2019-08-01,ENCODE,,,,1,,,76.0,,,,"ENCFF213ULP, ENCFF363BDN, ENCFF509ZWW, ENCFF643CGH, ENCFF662YYV",4547295539,ENCODE Processing Pipeline,33632b435ce6821585e25fa775b8dbdf,,https://www.encodeproject.org/files/ENCFF613ENJ/@@download/ENCFF613ENJ.bam,GRCh38,,,,released,s3://encode-public/2019/06/12/3697c50a-4b1e-49ac-8aa6-6f46d981a3a2/ENCFF613ENJ.bam,,,,
ENCFF675TWM,bam,alignments,ENCSR500YBS,ChIP-seq,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2019-02-12,ENCODE,,,,1,,,76.0,,,,"ENCFF089KJG, ENCFF431PJB, ENCFF643CGH, ENCFF908MFI, ENCFF912LCB",3384812555,ENCODE Processing Pipeline,e750ede812f5164e0d026f905239a067,,https://www.encodeproject.org/files/ENCFF675TWM/@@download/ENCFF675TWM.bam,GRCh38,,,,released,s3://encode-public/2019/02/10/c2e615f3-614d-4f6e-9621-57a5a6acda7f/ENCFF675TWM.bam,,,,
ENCFF801ZEP,bam,alignments,ENCSR718LSM,ChIP-seq,UBERON:0001211,Peyer's patch,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2019-02-12,ENCODE,,,,1,,,76.0,,,,"ENCFF241VPU, ENCFF273JYP, ENCFF313GHT, ENCFF643CGH, ENCFF691ESN, ENCFF803WQF, ENCFF828AMS",4674210893,ENCODE Processing Pipeline,d6bed08a74cd0552d6d60db4c688b592,,https://www.encodeproject.org/files/ENCFF801ZEP/@@download/ENCFF801ZEP.bam,GRCh38,,,,released,s3://encode-public/2019/02/09/48a08285-0968-4772-9250-223654f59c8f/ENCFF801ZEP.bam,,,,
ENCFF564WXV,bam,alignments,ENCSR000EUT,ChIP-seq,EFO:0002824,HCT116,cell line,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,see document,,False,2012-06-15,ENCODE,,,,1,,,,,,,"ENCFF000VCQ, ENCFF643CGH",423274669,ENCODE Processing Pipeline,5d22d0641670f72ca2b1f3ff65fda30b,,https://www.encodeproject.org/files/ENCFF564WXV/@@download/ENCFF564WXV.bam,GRCh38,,,,released,s3://encode-public/2016/07/13/728e7aac-e33d-4476-9723-f08e98fcdf88/ENCFF564WXV.bam,,,,
ENCFF483YGT,bam,alignments,ENCSR000EUT,ChIP-seq,EFO:0002824,HCT116,cell line,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,see document,see document,,False,2012-06-15,ENCODE,,,,2,,,,,,,"ENCFF000VCS, ENCFF643CGH",709796135,ENCODE Processing Pipeline,1f72f26330938e1b462a3669b500d38c,,https://www.encodeproject.org/files/ENCFF483YGT/@@download/ENCFF483YGT.bam,GRCh38,,,,released,s3://encode-public/2016/07/13/7427abc6-c434-4c0b-ae6f-7000d32f0cca/ENCFF483YGT.bam,,,,
ENCFF574DVZ,bam,alignments,ENCSR274OIJ,ChIP-seq,NTR:0000711,neural progenitor cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2016-11-14,ENCODE,,,,1,,,76.0,,,,"ENCFF271XPG, ENCFF527ZQK, ENCFF643CGH, ENCFF846DBW",3758464652,ENCODE Processing Pipeline,da1e998e0f3a30de3cec9b77fceb04e5,,https://www.encodeproject.org/files/ENCFF574DVZ/@@download/ENCFF574DVZ.bam,GRCh38,,,,released,s3://encode-public/2016/11/11/70dd39da-a672-4e8e-ba18-b141ecbfc18f/ENCFF574DVZ.bam,,,,
ENCFF206UNV,bam,alignments,ENCSR274OIJ,ChIP-seq,NTR:0000711,neural progenitor cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H3K4me1-human,DNA,,,,,False,2016-11-14,ENCODE,,,,2,,,74.0,,,,"ENCFF026PPO, ENCFF357QYZ, ENCFF415FCB, ENCFF643CGH, ENCFF806DZD, ENCFF915YIM",5293397353,ENCODE Processing Pipeline,4c94ea49f637fee575caa0c0273a8302,,https://www.encodeproject.org/files/ENCFF206UNV/@@download/ENCFF206UNV.bam,GRCh38,,,,released,s3://encode-public/2016/11/11/91766dea-5e20-449b-af3f-57a04fad11e9/ENCFF206UNV.bam,,,,
ENCFF415TVC,bam,alignments,ENCSR248PES,ChIP-seq,UBERON:0001496,ascending aorta,tissue,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2016-11-04,ENCODE,,,,1,,,76.0,,,,"ENCFF251VII, ENCFF271WRY, ENCFF643CGH, ENCFF742GLB, ENCFF930BWZ",3551448724,ENCODE Processing Pipeline,513b24689aea816e64602ab11c5ccf55,,https://www.encodeproject.org/files/ENCFF415TVC/@@download/ENCFF415TVC.bam,GRCh38,,,,released,s3://encode-public/2016/10/31/7f51c787-9de3-4f7e-9026-ad3006955371/ENCFF415TVC.bam,,,,
ENCFF733XVC,bam,alignments,ENCSR000ART,ChIP-seq,CL:0000127,astrocyte,primary cell,Homo sapiens,,,,,,,,,,H3K9ac-human,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,2,,,36.0,,,,"ENCFF000CGW, ENCFF643CGH",1348001805,ENCODE Processing Pipeline,b61a2f49b2a7f9db1266218e31e3cc43,,https://www.encodeproject.org/files/ENCFF733XVC/@@download/ENCFF733XVC.bam,GRCh38,,,,released,s3://encode-public/2016/11/07/6294358f-90f7-404c-bbaa-1977911e4535/ENCFF733XVC.bam,,,,
ENCFF299KNV,bam,alignments,ENCSR000ART,ChIP-seq,CL:0000127,astrocyte,primary cell,Homo sapiens,,,,,,,,,,H3K9ac-human,DNA,,see document,see document,,False,2012-03-06,ENCODE,,,,1,,,36.0,,,,"ENCFF000CGV, ENCFF643CGH",1385030579,ENCODE Processing Pipeline,2ad3805c2ca19d4788a6f87d342b2cd7,,https://www.encodeproject.org/files/ENCFF299KNV/@@download/ENCFF299KNV.bam,GRCh38,,,,released,s3://encode-public/2016/11/07/4c3ff564-f05b-4c93-a4ea-f6093659cec1/ENCFF299KNV.bam,,,,
ENCFF885UQO,bam,alignments,ENCSR376JOC,ChIP-seq,UBERON:0000473,testis,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2017-08-28,ENCODE,,,,1,,,76.0,,,,"ENCFF193JID, ENCFF276PYD, ENCFF427ICX, ENCFF543CJB, ENCFF613QLL, ENCFF643CGH, ENCFF691JES, ENCFF848GMI, ENCFF864VBN",4698018799,ENCODE Processing Pipeline,f2a3a8ea9b00740cbe1b039d69317ead,,https://www.encodeproject.org/files/ENCFF885UQO/@@download/ENCFF885UQO.bam,GRCh38,,,,released,s3://encode-public/2019/02/10/7615eefe-7d3f-4559-9fbc-ad56581cf925/ENCFF885UQO.bam,,,,
ENCFF283GBS,bam,alignments,ENCSR803MVC,ChIP-seq,UBERON:0002084,heart left ventricle,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2018-12-11,ENCODE,,,,1,,,76.0,,,,"ENCFF594DUP, ENCFF643CGH, ENCFF809YIJ, ENCFF824IEU, ENCFF959VDL",2862783273,ENCODE Processing Pipeline,8bb81ff4f784182f0bdec337ad9fccb2,,https://www.encodeproject.org/files/ENCFF283GBS/@@download/ENCFF283GBS.bam,GRCh38,,,,released,s3://encode-public/2018/06/13/ed73e8a7-d9c7-4d28-976c-d6d4a81b05ba/ENCFF283GBS.bam,,,,
ENCFF913JKY,bam,alignments,ENCSR133NBJ,ChIP-seq,UBERON:0000945,stomach,tissue,Homo sapiens,,,,,,,,,,H3K27ac-human,DNA,,,,,False,2016-11-03,ENCODE,,,,1,,,76.0,,,,"ENCFF628GCG, ENCFF643CGH, ENCFF964NOS",1463458452,ENCODE Processing Pipeline,45ccc1c241a8648932f96c7212519a80,,https://www.encodeproject.org/files/ENCFF913JKY/@@download/ENCFF913JKY.bam,GRCh38,,,,released,s3://encode-public/2016/10/31/e92ab22e-89ca-417e-bb5e-c9fa0a7e545a/ENCFF913JKY.bam,,,,
ENCFF148GFA,bam,alignments,ENCSR133QBG,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2017-08-28,ENCODE,,,,2,,,76.0,,,,"ENCFF182HBO, ENCFF225EMO, ENCFF643CGH",2508152745,ENCODE Processing Pipeline,563b111a9fe3cf5241da13d64178b3b8,,https://www.encodeproject.org/files/ENCFF148GFA/@@download/ENCFF148GFA.bam,GRCh38,,,,released,s3://encode-public/2019/08/30/2b081608-976f-435f-a49e-2aef525022fc/ENCFF148GFA.bam,,,,
ENCFF860KYA,bam,alignments,ENCSR133QBG,ChIP-seq,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,,,,,,,H3K9me3-human,DNA,,,,,False,2017-08-28,ENCODE,,,,1,,,76.0,,,,"ENCFF494CTR, ENCFF604HHY, ENCFF643CGH, ENCFF739BLN, ENCFF838WCU",2629593567,ENCODE Processing Pipeline,ed3feee11e7012e37681284444f1b599,,https://www.encodeproject.org/files/ENCFF860KYA/@@download/ENCFF860KYA.bam,GRCh38,,,,released,s3://encode-public/2019/08/30/7fbbeeab-361c-4f54-aa88-dfe654cec317/ENCFF860KYA.bam,,,,
ENCFF925OTX,bam,alignments,ENCSR972ETR,ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,,,,False,2016-06-14,ENCODE,,,,1,,,,,,,"ENCFF451FXP, ENCFF643CGH",2165771479,ENCODE Processing Pipeline,78887ec76f0ac06b881478ed15a02808,,https://www.encodeproject.org/files/ENCFF925OTX/@@download/ENCFF925OTX.bam,GRCh38,,,,released,s3://encode-public/2016/06/14/9002403d-f4de-4ec9-b87d-367181371179/ENCFF925OTX.bam,,,,
ENCFF932KMM,bam,alignments,ENCSR972ETR,ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,Homo sapiens,,,,,,,,,,H3K4me3-human,DNA,,,,,False,2016-06-14,ENCODE,,,,2,,,76.0,,,,"ENCFF020IHJ, ENCFF643CGH, ENCFF804KXD, ENCFF881YAW",1584678507,ENCODE Processing Pipeline,97ffece4f003671c2c0436d791b9df74,,https://www.encodeproject.org/files/ENCFF932KMM/@@download/ENCFF932KMM.bam,GRCh38,,,,released,s3://encode-public/2016/10/26/b5135be2-53d3-4a22-9d22-3e9a683052e0/ENCFF932KMM.bam,,,,
ENCFF059ZLL,bam,alignments,ENCSR573CWZ,ChIP-seq,NTR:0000711,neural progenitor cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,H3K36me3-human,DNA,,,,,False,2016-11-14,ENCODE,,,,2,,,76.0,,,,"ENCFF583RXS, ENCFF606KSK, ENCFF643CGH, ENCFF693MAI",3993673886,ENCODE Processing Pipeline,48d2af8c1d3bb0cf9b7ef600e68c3a35,,https://www.encodeproject.org/files/ENCFF059ZLL/@@download/ENCFF059ZLL.bam,GRCh38,,,,released,s3://encode-public/2016/11/11/d686b3df-2645-49e2-b695-ce5bf0c3b61e/ENCFF059ZLL.bam,,,,
